2.459422404844696634e+06 1.003238724835044726e+00 2.040366393697292703e-03
2.459422406233576126e+06 1.001127135165859716e+00 2.040366393697292703e-03
2.459422407622455619e+06 1.004724608030860944e+00 2.040366393697292703e-03
2.459422409011334646e+06 1.003678670627679681e+00 2.040366393697292703e-03
2.459422410400214139e+06 1.002573855095457933e+00 2.040366393697292703e-03
2.459422411789093632e+06 9.998937442912523288e-01 2.040366393697292703e-03
2.459422413177973125e+06 9.975869874908837032e-01 2.040366393697292703e-03
2.459422414566852618e+06 1.000671896112014236e+00 2.040366393697292703e-03
2.459422415955732111e+06 9.978363069228047832e-01 2.040366393697292703e-03
2.459422417344611138e+06 1.004803733266049992e+00 2.040366393697292703e-03
2.459422418733490631e+06 9.981461738662369410e-01 2.040366393697292703e-03
2.459422420122370124e+06 9.991985858184976310e-01 2.040366393697292703e-03
2.459422421511249617e+06 9.990878516683414645e-01 2.040366393697292703e-03
2.459422422900129110e+06 1.000753123293168345e+00 2.040366393697292703e-03
2.459422424289008602e+06 1.000021007907484494e+00 2.040366393697292703e-03
2.459422425677887630e+06 1.000097814881717673e+00 2.040366393697292703e-03
2.459422427066767123e+06 9.984966480295685010e-01 2.040366393697292703e-03
2.459422428455646615e+06 9.995431606184494999e-01 2.040366393697292703e-03
2.459422429844526108e+06 9.991285005722430057e-01 2.040366393697292703e-03
2.459422431233405601e+06 9.999952793228271686e-01 2.040366393697292703e-03
2.459422432622285094e+06 1.002305054521928973e+00 2.040366393697292703e-03
2.459422434011164587e+06 1.005288354968036257e+00 2.040366393697292703e-03
2.459422435400044080e+06 1.002716352083275364e+00 2.040366393697292703e-03
2.459422436788923107e+06 9.992390653794590571e-01 2.040366393697292703e-03
2.459422438177802600e+06 1.000048575220773506e+00 2.040366393697292703e-03
2.459422439566682093e+06 9.974992191470725134e-01 2.040366393697292703e-03
2.459422440955561586e+06 9.984581300619679300e-01 2.040366393697292703e-03
2.459422442344441079e+06 1.004868649591829977e+00 2.040366393697292703e-03
2.459422443733320571e+06 9.995743605164243428e-01 2.040366393697292703e-03
2.459422445122200064e+06 9.972146916390856042e-01 2.040366393697292703e-03
2.459422446511079557e+06 9.984010710238490072e-01 2.040366393697292703e-03
2.459422447899959050e+06 9.973103257649249542e-01 2.040366393697292703e-03
2.459422449288838077e+06 9.974985749417818459e-01 2.040366393697292703e-03
2.459422450677717570e+06 9.955533200606200284e-01 2.040366393697292703e-03
2.459422452066597063e+06 1.000174009008212739e+00 2.040366393697292703e-03
2.459422453455476556e+06 9.985929894471646806e-01 2.040366393697292703e-03
2.459422454844356049e+06 9.981782729053888525e-01 2.040366393697292703e-03
2.459422456233235542e+06 9.977181463809137174e-01 2.040366393697292703e-03
2.459422457622115035e+06 9.997707163618860804e-01 2.040366393697292703e-03
2.459422459010994527e+06 1.000562945386335167e+00 2.040366393697292703e-03
2.459422460399874020e+06 1.000281480219649577e+00 2.040366393697292703e-03
2.459422461788753513e+06 1.001842285374998420e+00 2.040366393697292703e-03
2.459422463177633006e+06 1.000307452285703169e+00 2.040366393697292703e-03
2.459422464566512499e+06 9.993606274658362043e-01 2.040366393697292703e-03
2.459422465955391992e+06 9.981893146409125395e-01 2.040366393697292703e-03
2.459422467344271485e+06 9.968591857557477232e-01 2.040366393697292703e-03
2.459422468733150978e+06 9.983947237361687765e-01 2.040366393697292703e-03
2.459422470122030471e+06 9.987392285708794892e-01 2.040366393697292703e-03
2.459422471510909963e+06 9.982072938679101837e-01 2.040366393697292703e-03
2.459422472899789456e+06 1.002845679471091378e+00 2.040366393697292703e-03
2.459422474288668949e+06 1.001403813864366388e+00 2.040366393697292703e-03
2.459422475677548442e+06 1.003115271343384407e+00 2.040366393697292703e-03
2.459422477066427935e+06 1.000167124647989292e+00 2.040366393697292703e-03
2.459422478455307428e+06 1.001790503300354462e+00 2.040366393697292703e-03
2.459422479844186921e+06 1.000071768011521423e+00 2.040366393697292703e-03
