2.459012489031247329e+06 9.998738668745654756e-01 5.730280250268611746e-04
2.459012509864103049e+06 1.000181387024617230e+00 5.730280250268611746e-04
2.459012530696958769e+06 1.000877315063738227e+00 5.730280250268611746e-04
2.459012551529814489e+06 1.000333650981119593e+00 5.730280250268611746e-04
2.459012572362670675e+06 1.001325261431268210e+00 5.730280250268611746e-04
2.459012593195526861e+06 1.000764841362499213e+00 5.730280250268611746e-04
2.459012614028383512e+06 9.999891612266548213e-01 5.730280250268611746e-04
2.459012634861240163e+06 1.001368392772488125e+00 5.730280250268611746e-04
2.459012655694097281e+06 9.994691786232418051e-01 5.730280250268611746e-04
2.459012676526954398e+06 9.999390288924554504e-01 5.730280250268611746e-04
2.459012697359811515e+06 9.969849155853942602e-01 5.730280250268611746e-04
2.459012718192669563e+06 9.934823892456464689e-01 5.730280250268611746e-04
2.459012739025527146e+06 9.929372618776628467e-01 5.730280250268611746e-04
2.459012759858385194e+06 9.923780522223496492e-01 5.730280250268611746e-04
2.459012780691243708e+06 9.921009284555717400e-01 5.730280250268611746e-04
2.459012801524102222e+06 9.924869878806455992e-01 5.730280250268611746e-04
2.459012822356960736e+06 9.925864611452341890e-01 5.730280250268611746e-04
2.459012843189819716e+06 9.933922648412391032e-01 5.730280250268611746e-04
2.459012864022679161e+06 9.968404404212445336e-01 5.730280250268611746e-04
2.459012884855538141e+06 1.000385014541115059e+00 5.730280250268611746e-04
2.459012905688398052e+06 1.000080492782177810e+00 5.730280250268611746e-04
2.459012926521257963e+06 1.000190909977765275e+00 5.730280250268611746e-04
2.459012947354117874e+06 1.000557605198890476e+00 5.730280250268611746e-04
2.459012968186977785e+06 1.000748829471127310e+00 5.730280250268611746e-04
2.459012989019838627e+06 9.999547350569062409e-01 5.730280250268611746e-04
2.459013009852699004e+06 1.000598562441235240e+00 5.730280250268611746e-04
2.459013030685559846e+06 1.001109954992230433e+00 5.730280250268611746e-04
2.459013051518421154e+06 9.997804879035450121e-01 5.730280250268611746e-04
2.459013072351281997e+06 1.000595547323954948e+00 5.730280250268611746e-04
2.459016155616847333e+06 9.997631308784805659e-01 5.730280250268611746e-04
2.459016176449736115e+06 9.999055508369195655e-01 5.730280250268611746e-04
2.459016218115514144e+06 9.999778441693450981e-01 5.730280250268611746e-04
2.459016238948403392e+06 9.993556691731264596e-01 5.730280250268611746e-04
2.459016259781292640e+06 1.000118786585120212e+00 5.730280250268611746e-04
2.459016280614182353e+06 9.980896531762734059e-01 5.730280250268611746e-04
2.459016322279962245e+06 9.991474328102252223e-01 5.730280250268611746e-04
2.459016343112852424e+06 9.991028324404596095e-01 5.730280250268611746e-04
2.459016363945742603e+06 9.940922716474858145e-01 5.730280250268611746e-04
2.459016384778633248e+06 9.927295906394268954e-01 5.730280250268611746e-04
2.459016405611523893e+06 9.920218856618001624e-01 5.730280250268611746e-04
2.459016426444415003e+06 9.922682616617654050e-01 5.730280250268611746e-04
2.459016447277305648e+06 9.913211458779671581e-01 5.730280250268611746e-04
2.459016468110197224e+06 9.915839414191127688e-01 5.730280250268611746e-04
2.459016488943088334e+06 9.932857852458443215e-01 5.730280250268611746e-04
2.459016509775979910e+06 9.928155790534232139e-01 5.730280250268611746e-04
2.459016530608871486e+06 9.982360576777096206e-01 5.730280250268611746e-04
2.459016551441763528e+06 9.998633181577579743e-01 5.730280250268611746e-04
2.459016572274655569e+06 9.992213421359352754e-01 5.730280250268611746e-04
2.459016593107548077e+06 1.000283797876774905e+00 5.730280250268611746e-04
2.459016613940440118e+06 1.000134841981305422e+00 5.730280250268611746e-04
2.459016634773333091e+06 9.996207651739705824e-01 5.730280250268611746e-04
2.459016655606225599e+06 9.997566189860395136e-01 5.730280250268611746e-04
2.459016676439118572e+06 1.000606129701866465e+00 5.730280250268611746e-04
2.459016697272011545e+06 9.999288799406166328e-01 5.730280250268611746e-04
2.459016718104904983e+06 9.997074193806618769e-01 5.730280250268611746e-04
2.459016738937798422e+06 9.996647516419372437e-01 5.730280250268611746e-04
2.459019801374980249e+06 9.992110749961938820e-01 5.730280250268611746e-04
2.459019822207898367e+06 9.994444181707253794e-01 5.730280250268611746e-04
2.459019843040816952e+06 1.000387330977050349e+00 5.730280250268611746e-04
2.459019863873736002e+06 1.001151345154202454e+00 5.730280250268611746e-04
2.459019884706654586e+06 1.000652348953745330e+00 5.730280250268611746e-04
2.459019905539573636e+06 1.001060965565305105e+00 5.730280250268611746e-04
2.459019926372493152e+06 1.000317077120852272e+00 5.730280250268611746e-04
2.459019947205412202e+06 1.000145397345598264e+00 5.730280250268611746e-04
2.459019968038331717e+06 1.000049015618479142e+00 5.730280250268611746e-04
2.459019988871251699e+06 1.001998397802390972e+00 5.730280250268611746e-04
2.459020009704171214e+06 9.984325553645616580e-01 5.730280250268611746e-04
2.459020030537091196e+06 9.938823129501064280e-01 5.730280250268611746e-04
2.459020051370011643e+06 9.932404896634907665e-01 5.730280250268611746e-04
2.459020072202932090e+06 9.920621756508070099e-01 5.730280250268611746e-04
2.459020093035852537e+06 9.926055412623236984e-01 5.730280250268611746e-04
2.459020113868772984e+06 9.928799978374694968e-01 5.730280250268611746e-04
2.459020134701693896e+06 9.929792916615105547e-01 5.730280250268611746e-04
2.459020155534614809e+06 9.932342943752308084e-01 5.730280250268611746e-04
2.459020176367535722e+06 9.940965537658824625e-01 5.730280250268611746e-04
2.459020197200457100e+06 9.998629919340572547e-01 5.730280250268611746e-04
2.459020218033378478e+06 1.001130409596630910e+00 5.730280250268611746e-04
2.459020238866299856e+06 1.000289504589660705e+00 5.730280250268611746e-04
2.459020259699221700e+06 1.001576228059416040e+00 5.730280250268611746e-04
2.459020280532143544e+06 1.000552019837142925e+00 5.730280250268611746e-04
2.459020301365065388e+06 1.000137465592557007e+00 5.730280250268611746e-04
2.459020322197987698e+06 1.000454137165210700e+00 5.730280250268611746e-04
2.459020343030910008e+06 1.000398358596635395e+00 5.730280250268611746e-04
2.459020363863832317e+06 1.000730668313229987e+00 5.730280250268611746e-04
2.459020384696755093e+06 1.000358119542914981e+00 5.730280250268611746e-04
2.459023467967012431e+06 9.999850348122790722e-01 5.730280250268611746e-04
2.459023488799908198e+06 1.000936399684626332e+00 5.730280250268611746e-04
2.459023509632804897e+06 1.000504454187374659e+00 5.730280250268611746e-04
2.459023530465702061e+06 1.000620240108057946e+00 5.730280250268611746e-04
2.459023551298599690e+06 1.000694804052141951e+00 5.730280250268611746e-04
2.459023572131497785e+06 1.001311880773590124e+00 5.730280250268611746e-04
2.459023592964396812e+06 1.000356481440111800e+00 5.730280250268611746e-04
2.459023613797296304e+06 1.000320001154834770e+00 5.730280250268611746e-04
2.459023634630195796e+06 1.000585112970521218e+00 5.730280250268611746e-04
2.459023655463096220e+06 1.001545170813532337e+00 5.730280250268611746e-04
2.459023676295997575e+06 9.976963026841615401e-01 5.730280250268611746e-04
2.459023697128898930e+06 9.930384943279353394e-01 5.730280250268611746e-04
2.459023717961800750e+06 9.922067341158081755e-01 5.730280250268611746e-04
2.459023738794703502e+06 9.925930581586583923e-01 5.730280250268611746e-04
2.459023759627606254e+06 9.930032312134307038e-01 5.730280250268611746e-04
2.459023780460509472e+06 9.931885545562417761e-01 5.730280250268611746e-04
2.459023801293413620e+06 9.926505452408770358e-01 5.730280250268611746e-04
2.459023822126317769e+06 9.938669929764367694e-01 5.730280250268611746e-04
2.459023842959222849e+06 9.967081124407231041e-01 5.730280250268611746e-04
2.459023863792127930e+06 1.000389746294938709e+00 5.730280250268611746e-04
2.459023884625033941e+06 1.000535930721996758e+00 5.730280250268611746e-04
2.459023905457939953e+06 1.001080285329826403e+00 5.730280250268611746e-04
2.459023926290846430e+06 9.987566822364233321e-01 5.730280250268611746e-04
2.459023947123753838e+06 1.000372258523543501e+00 5.730280250268611746e-04
2.459023967956661247e+06 1.000976488948387422e+00 5.730280250268611746e-04
